GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022400230,18,1627751,Jakob Poeltl,1610612761,Toronto Raptors,1,10,45,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-13,80,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,21,1629628,RJ Barrett,1610612761,Toronto Raptors,1,10,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,18,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,29,1641711,Gradey Dick,1610612761,Toronto Raptors,1,9,29,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,26,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,34,1641711,Gradey Dick,1610612761,Toronto Raptors,1,9,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-53,133,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,37,1641711,Gradey Dick,1610612761,Toronto Raptors,1,8,59,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,55,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,41,1629628,RJ Barrett,1610612761,Toronto Raptors,1,8,31,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-42,31,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,77,1629628,RJ Barrett,1610612761,Toronto Raptors,1,8,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,47,1629628,RJ Barrett,1610612761,Toronto Raptors,1,7,54,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,13,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,51,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,7,27,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-76,252,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,56,1641711,Gradey Dick,1610612761,Toronto Raptors,1,6,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,47,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,64,1629628,RJ Barrett,1610612761,Toronto Raptors,1,6,9,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,74,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,5,29,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,44,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,93,1628981,Bruno Fernando,1610612761,Toronto Raptors,1,4,53,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,100,1628981,Bruno Fernando,1610612761,Toronto Raptors,1,3,58,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-51,44,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,105,1628449,Chris Boucher,1610612761,Toronto Raptors,1,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-130,244,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,110,1628981,Bruno Fernando,1610612761,Toronto Raptors,1,3,18,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,44,46,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,112,1628449,Chris Boucher,1610612761,Toronto Raptors,1,3,16,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,123,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,2,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,28,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,126,1641711,Gradey Dick,1610612761,Toronto Raptors,1,1,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,0,179,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,130,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,1,28,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,28,110,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,133,1642347,Jamal Shead,1610612761,Toronto Raptors,1,1,0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,150,53,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,141,1642347,Jamal Shead,1610612761,Toronto Raptors,1,0,33,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,80,117,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,146,1628449,Chris Boucher,1610612761,Toronto Raptors,1,0,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,162,1642347,Jamal Shead,1610612761,Toronto Raptors,2,11,33,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,32,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,174,1642347,Jamal Shead,1610612761,Toronto Raptors,2,10,22,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,49,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,179,1642347,Jamal Shead,1610612761,Toronto Raptors,2,10,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-12,254,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,181,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,9,51,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,42,60,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,189,1641711,Gradey Dick,1610612761,Toronto Raptors,2,8,52,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,67,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,191,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,8,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,200,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,8,21,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-49,76,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,206,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,7,44,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,65,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,222,1629628,RJ Barrett,1610612761,Toronto Raptors,2,6,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,38,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,233,1630558,Davion Mitchell,1610612761,Toronto Raptors,2,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,109,246,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,240,1642419,Jamison Battle,1610612761,Toronto Raptors,2,5,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,59,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,247,1630558,Davion Mitchell,1610612761,Toronto Raptors,2,4,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,42,67,1,1,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,261,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,3,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-230,76,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,265,1629628,RJ Barrett,1610612761,Toronto Raptors,2,3,6,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,49,8,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,267,1629628,RJ Barrett,1610612761,Toronto Raptors,2,2,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,23,1,0,20241116,BOS,TOR,2024-25
Shot Chart Detail,0022400230,284,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,1,52,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,23,1,1,20241116,BOS,TOR,2024-25
